JS_ID,Com_ID,WE_Role,Proficiency,Domain
47776,85993,Pharmacist,Project Management,Business
47776,68372,Medical Technologist,Public Speaking,Communication
56531,10552,Event Planner,Creative Writing,Literature
56531,10552,Event Planner,Digital Marketing,Business
56531,10552,Event Planner,Project Management,Business
56531,10552,Event Planner,Data Analysis,Statistics
56531,78189,Technical Writer,Creative Writing,Literature
56531,78189,Technical Writer,Data Analysis,Statistics
56531,78189,Technical Writer,Project Management,Business
89274,68386,Brand Manager,Web Development,Computer Science
89274,68386,Brand Manager,Problem Solving,Mathematics
89274,68386,Brand Manager,Public Speaking,Communication
89274,68386,Brand Manager,Programming,Computer Science
89274,68386,Brand Manager,Project Management,Business
89274,78341,Customer Success Manager,Project Management,Business
17507,2563,Market Analyst,Marketing,Business
17507,2563,Market Analyst,Data Analysis,Statistics
17507,2563,Market Analyst,Project Management,Business
17507,2563,Market Analyst,Public Speaking,Communication
17507,10552,Web Developer,Project Management,Business
17507,92591,Registered Nurse,Digital Marketing,Business
17507,94859,Insurance Claims Adjuster,Graphic Design,Design
17507,94859,Insurance Claims Adjuster,Public Speaking,Communication
17507,99820,Legal Secretary,Problem Solving,Mathematics
17507,99820,Legal Secretary,Web Development,Computer Science
17507,99820,Legal Secretary,Public Speaking,Communication
17507,99820,Legal Secretary,Data Analysis,Statistics
19072,13250,Lawyer,Graphic Design,Design
19072,13250,Lawyer,Public Speaking,Communication
19072,13250,Lawyer,Programming,Computer Science
19072,92591,Technical Support Specialist,Data Analysis,Statistics
23918,4960,UI/UX Developer,Marketing,Business
23918,4960,UI/UX Developer,Creative Writing,Literature
23918,4960,UI/UX Developer,Problem Solving,Mathematics
23918,4960,UI/UX Developer,Data Analysis,Statistics
23918,4960,UI/UX Developer,Programming,Computer Science
23918,67443,Market Analyst,Marketing,Business
23918,67443,Market Analyst,Programming,Computer Science
23918,71313,Data Entry Specialist,Creative Writing,Literature
23918,71313,Data Entry Specialist,Web Development,Computer Science
23918,71313,Data Entry Specialist,Public Speaking,Communication
23918,95439,Market Research Assistant,Web Development,Computer Science
23918,95439,Market Research Assistant,Public Speaking,Communication
23918,95439,Market Research Assistant,Project Management,Business
71514,42699,Occupational Health and Safety Specialist,Creative Writing,Literature
71514,42699,Occupational Health and Safety Specialist,Graphic Design,Design
71514,42699,Occupational Health and Safety Specialist,Data Analysis,Statistics
71514,42699,Occupational Health and Safety Specialist,Public Speaking,Communication
71514,42699,Occupational Health and Safety Specialist,Programming,Computer Science
18761,90931,Brand Strategist,Project Management,Business
18761,90931,Brand Strategist,Digital Marketing,Business
18761,96088,Business Consultant,Web Development,Computer Science
18761,96088,Business Consultant,Digital Marketing,Business
18761,33223,Content Writer,Public Speaking,Communication
18761,33223,Content Writer,Data Analysis,Statistics
47013,2325,Legal Secretary,Graphic Design,Design
47013,2325,Legal Secretary,Public Speaking,Communication
47013,2325,Legal Secretary,Digital Marketing,Business
47013,2325,Legal Secretary,Programming,Computer Science
86521,74091,UX Designer,Data Analysis,Statistics
86521,21714,Administrative Assistant,Digital Marketing,Business
86521,21714,Administrative Assistant,Data Analysis,Statistics
86521,21714,Administrative Assistant,Public Speaking,Communication
86521,96088,Event Coordinator,Web Development,Computer Science
86521,96088,Event Coordinator,Creative Writing,Literature
86521,96088,Event Coordinator,Digital Marketing,Business
86521,96580,Production Supervisor,Graphic Design,Design
86521,96580,Production Supervisor,Public Speaking,Communication
99597,51383,Project Coordinator,Problem Solving,Mathematics
99597,51383,Project Coordinator,Public Speaking,Communication
99597,51383,Project Coordinator,Graphic Design,Design
99597,24846,Legal Researcher,Creative Writing,Literature
99597,24846,Legal Researcher,Marketing,Business
99597,24846,Legal Researcher,Programming,Computer Science
1160,68372,Data Scientist,Public Speaking,Communication
1160,68372,Data Scientist,Programming,Computer Science
1160,71576,Legal Assistant,Digital Marketing,Business
1160,71576,Legal Assistant,Public Speaking,Communication
1160,71576,Legal Assistant,Data Analysis,Statistics
1160,71576,Legal Assistant,Programming,Computer Science
1160,71576,Legal Assistant,Project Management,Business
1160,13250,Business Systems Analyst,Creative Writing,Literature
1160,13250,Business Systems Analyst,Digital Marketing,Business
1160,51056,Sales Manager,Problem Solving,Mathematics
1160,66809,Sales Coordinator,Marketing,Business
1160,66809,Sales Coordinator,Graphic Design,Design
1160,66809,Sales Coordinator,Digital Marketing,Business
29041,28350,Software Engineer,Marketing,Business
29041,28350,Software Engineer,Graphic Design,Design
29041,28350,Software Engineer,Data Analysis,Statistics
29041,28350,Software Engineer,Programming,Computer Science
29041,28350,Software Engineer,Project Management,Business
29041,73076,Occupational Therapist Assistant,Data Analysis,Statistics
77461,75068,Software Developer,Project Management,Business
77461,45319,Data Entry Specialist,Graphic Design,Design
77461,45319,Data Entry Specialist,Project Management,Business
77461,69992,Accountant,Creative Writing,Literature
77461,69992,Accountant,Data Analysis,Statistics
77461,69992,Accountant,Programming,Computer Science
77461,21714,HR Director,Graphic Design,Design
77461,21714,HR Director,Web Development,Computer Science
92469,48155,Market Research Analyst,Marketing,Business
92469,48155,Market Research Analyst,Project Management,Business
92469,48155,Market Research Analyst,Graphic Design,Design
6515,78189,Speech-Language Pathologist,Creative Writing,Literature
6515,78189,Speech-Language Pathologist,Data Analysis,Statistics
6515,78189,Speech-Language Pathologist,Public Speaking,Communication
6515,78189,Speech-Language Pathologist,Programming,Computer Science
6515,78189,Speech-Language Pathologist,Project Management,Business
6515,97781,Public Relations Specialist,Creative Writing,Literature
6515,97781,Public Relations Specialist,Marketing,Business
6515,97781,Public Relations Specialist,Public Speaking,Communication
6515,97781,Public Relations Specialist,Project Management,Business
6515,92703,Cybersecurity Engineer,Digital Marketing,Business
6515,47377,Financial Clerk,Creative Writing,Literature
6515,47377,Financial Clerk,Marketing,Business
6515,47377,Financial Clerk,Public Speaking,Communication
6515,47377,Financial Clerk,Project Management,Business
87113,99274,Social Media Specialist,Marketing,Business
87113,99274,Social Media Specialist,Data Analysis,Statistics
87113,68386,Brand Manager,Creative Writing,Literature
87113,68386,Brand Manager,Graphic Design,Design
87113,68386,Brand Manager,Digital Marketing,Business
87113,68386,Brand Manager,Public Speaking,Communication
87113,3724,Network Engineer,Problem Solving,Mathematics
87113,3724,Network Engineer,Public Speaking,Communication
87113,3724,Network Engineer,Project Management,Business
87113,3724,Network Engineer,Graphic Design,Design
87113,68372,Quality Assurance Engineer,Marketing,Business
87113,68372,Quality Assurance Engineer,Public Speaking,Communication
87113,83429,Social Worker,Data Analysis,Statistics
86177,47377,Physician Assistant,Marketing,Business
86177,47377,Physician Assistant,Data Analysis,Statistics
86177,47377,Physician Assistant,Project Management,Business
86177,47377,Physician Assistant,Public Speaking,Communication
86177,86812,Investment Advisor,Marketing,Business
86177,86812,Investment Advisor,Project Management,Business
86177,86812,Investment Advisor,Programming,Computer Science
86177,74091,Healthcare Administrator,Marketing,Business
86177,74091,Healthcare Administrator,Project Management,Business
86177,74091,Healthcare Administrator,Digital Marketing,Business
86177,74091,Healthcare Administrator,Programming,Computer Science
39267,64293,Project Manager,Public Speaking,Communication
39267,95439,Content Manager,Problem Solving,Mathematics
39267,95439,Content Manager,Data Analysis,Statistics
39267,94859,Quality Control Inspector,Problem Solving,Mathematics
39267,94859,Quality Control Inspector,Digital Marketing,Business
39267,94859,Quality Control Inspector,Programming,Computer Science
39267,7912,Business Development Executive,Web Development,Computer Science
39267,7912,Business Development Executive,Public Speaking,Communication
39267,7912,Business Development Executive,Digital Marketing,Business
39267,34197,Business Development Manager,Graphic Design,Design
39267,34197,Business Development Manager,Data Analysis,Statistics
16755,50497,Database Administrator,Graphic Design,Design
16755,50497,Database Administrator,Data Analysis,Statistics
16755,19787,Business Development Executive,Web Development,Computer Science
16755,19787,Business Development Executive,Marketing,Business
16755,19787,Business Development Executive,Data Analysis,Statistics
16755,3515,Interior Decorator,Creative Writing,Literature
16755,3515,Interior Decorator,Project Management,Business
51020,65952,Medical Billing Specialist,Marketing,Business
51020,65952,Medical Billing Specialist,Web Development,Computer Science
51020,65952,Medical Billing Specialist,Public Speaking,Communication
51020,65952,Medical Billing Specialist,Data Analysis,Statistics
51020,33344,Graphic Designer,Creative Writing,Literature
51020,33344,Graphic Designer,Data Analysis,Statistics
51020,33344,Graphic Designer,Public Speaking,Communication
51020,65952,Investment Banker,Marketing,Business
51020,65952,Investment Banker,Web Development,Computer Science
51020,65952,Investment Banker,Data Analysis,Statistics
51020,94019,Biomedical Engineer,Web Development,Computer Science
51020,94019,Biomedical Engineer,Graphic Design,Design
51020,94019,Biomedical Engineer,Data Analysis,Statistics
51020,94019,Biomedical Engineer,Public Speaking,Communication
46625,78341,Construction Manager,Programming,Computer Science
91843,73076,Financial Analyst,Marketing,Business
91843,73076,Financial Analyst,Data Analysis,Statistics
91843,73076,Financial Analyst,Programming,Computer Science
91843,47377,Medical Records Clerk,Programming,Computer Science
91843,48827,Compliance Officer,Marketing,Business
91843,48827,Compliance Officer,Creative Writing,Literature
91843,48827,Compliance Officer,Problem Solving,Mathematics
91843,48827,Compliance Officer,Public Speaking,Communication
91843,48827,Compliance Officer,Programming,Computer Science
91843,18927,Architect,Marketing,Business
91843,18927,Architect,Web Development,Computer Science
25923,34197,Medical Records Clerk,Graphic Design,Design
25923,34197,Medical Records Clerk,Digital Marketing,Business
25923,34197,Medical Records Clerk,Project Management,Business
25923,34197,Medical Records Clerk,Programming,Computer Science
18004,72200,Insurance Agent,Graphic Design,Design
18004,72200,Insurance Agent,Digital Marketing,Business
18004,72200,Insurance Agent,Problem Solving,Mathematics
18004,72200,Insurance Agent,Data Analysis,Statistics
